Layer,Name,Area,Length,Contents,Count,Block Unit,Color,Linetype,Closed,Area_m2
MB-ELEV 4,Line,,0.1053,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4306,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0268,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3204,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5452,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0122,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2511,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7784,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4325,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4858,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4528,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0566,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3342,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8664,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3704,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6324,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7916,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1007,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1714,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2594,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1711,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.5870,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9463,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3771,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4632,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7283,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2567,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1261,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1434,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5232,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9728,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5077,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2831,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3152,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1734,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8128,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1368,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3926,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3657,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4624,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3763,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4450,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0848,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8251,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3950,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5868,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1868,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9699,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1493,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3201,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3068,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2382,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0516,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2431,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1269,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3559,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1217,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0626,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1924,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2155,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1156,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1116,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3083,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1758,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9792,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2277,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8070,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.7533,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5929,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7393,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9811,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8775,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.0199,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5284,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.2466,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5620,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.6724,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0326,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7536,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0375,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8094,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7260,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.6425,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7040,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1403,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5522,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.8850,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.2997,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1568,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.8716,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.9668,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7411,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0386,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4894,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5490,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.2347,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.5975,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3003,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6229,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0445,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0650,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4517,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8058,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0411,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0474,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.7385,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1063,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3467,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8406,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7593,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4129,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.3753,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8446,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1425,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3457,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3724,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5606,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3416,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2810,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7075,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1477,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1619,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.5598,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.5667,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3909,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3881,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0521,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3409,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8611,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1379,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3622,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.3161,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.3823,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3289,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2592,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6101,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0405,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3015,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4219,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1346,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6076,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0206,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3458,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4616,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1674,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.3023,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.1800,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1648,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4403,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5250,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8335,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1930,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7227,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.6476,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9251,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1258,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4357,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1760,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4655,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2147,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1090,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2240,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9324,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0973,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8841,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8816,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0874,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7305,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0739,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1384,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4212,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0752,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6520,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7133,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.5754,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4242,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1331,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8170,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3267,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3428,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1499,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6641,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2169,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1619,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0648,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8305,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2321,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.2064,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.3234,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4542,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7209,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2320,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7751,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1123,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5123,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6159,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3850,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6139,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8800,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5614,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3828,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1572,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2252,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4586,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3887,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5107,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3211,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.1367,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3291,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8234,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0487,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2208,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2863,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1871,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4955,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2172,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8500,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7437,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3090,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0401,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8271,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3363,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5732,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8173,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6417,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.3626,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3856,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2140,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.2161,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5775,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.0088,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3116,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6412,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3162,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.9156,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7766,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2163,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0824,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3923,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.9810,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2467,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7061,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8189,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0784,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5666,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2229,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0722,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4007,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8826,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3005,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6450,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2317,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3652,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0197,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5302,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.9485,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.6636,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6485,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4639,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3353,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.6485,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2332,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8076,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1681,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7397,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5241,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2527,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2040,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2354,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7619,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1769,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1031,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2171,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1694,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0880,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2378,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1873,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3009,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0573,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7599,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7825,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3812,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1281,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2042,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1511,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1796,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4269,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1267,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6954,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2287,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3779,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8599,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8686,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8985,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8243,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5320,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3817,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6742,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3011,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4715,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0965,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7968,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6323,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1216,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5880,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0671,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3832,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0953,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.9519,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3447,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6501,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1424,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6529,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1103,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.6986,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4405,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2576,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7301,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4926,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1995,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4319,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0792,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9479,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7335,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.1741,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7156,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5843,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6694,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.4173,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4833,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3047,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2135,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5951,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.6879,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3995,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2598,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2030,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1118,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7492,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2992,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7597,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5131,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0948,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2099,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8159,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3691,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.4328,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5474,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7564,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5210,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1344,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.2408,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4856,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4762,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7598,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6154,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9842,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.3516,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2387,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3405,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4807,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4057,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1692,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8214,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.6385,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7654,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4643,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7764,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.6635,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2944,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.6561,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7000,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0718,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4114,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7697,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0155,,2,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.2910,,2,,ByLayer,ByLayer,,
